NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;DEGURBA
PL324;3183404;318340410;no;Roźwienica;Roźwienica;6272;68750000;3
PL324;3183404;318340411;no;Wiązownica;Wiązownica;11455;243980000;3
PL324;3183409;318340901;no;Lubaczów;Lubaczów;12595;25730000;2
PL324;3183409;318340902;no;Cieszanów;Cieszanów;7576;219440000;3
PL324;3183409;318340903;no;Horyniec-Zdrój;Horyniec-Zdrój;4991;203100000;3
PL324;3183409;318340904;no;Lubaczów;Lubaczów;9159;202850000;3
PL324;3183409;318340905;no;Narol;Narol;8413;203470000;3
PL324;3183409;318340906;no;Oleszyce;Oleszyce;6573;151840000;3
PL324;3183409;318340907;no;Stary Dzików;Stary Dzików;4398;155700000;3
PL324;3183409;318340908;no;Wielkie Oczy;Wielkie Oczy;3930;146240000;3
PL324;3183413;318341301;no;Bircza;Bircza;6720;254050000;3
PL324;3183413;318341302;no;Dubiecko;Dubiecko;9540;154250000;3
PL324;3183413;318341303;no;Fredropol;Fredropol;5601;159600000;3
PL324;3183413;318341304;no;Krasiczyn;Krasiczyn;5011;124360000;3
PL324;3183413;318341305;no;Krzywcza;Krzywcza;4929;94950000;3
PL324;3183413;318341306;no;Medyka;Medyka;6374;60620000;3
PL324;3183413;318341307;no;Orły;Orły;8696;70470000;3
PL324;3183413;318341308;no;Przemyśl;Przemyśl;9947;108430000;3
PL324;3183413;318341309;no;Stubno;Stubno;4095;88700000;3
PL324;3183413;318341310;no;Żurawica;Żurawica;12865;95790000;2
PL324;3183414;318341401;no;Przeworsk;Przeworsk;15928;22130000;2
PL324;3183414;318341402;no;Adamówka;Adamówka;4198;134280000;3
PL324;3183414;318341403;no;Gać;Gać;4648;35960000;2
PL324;3183414;318341404;no;Jawornik Polski;Jawornik Polski;4648;62930000;3
PL324;3183414;318341405;no;Kańczuga;Kańczuga;12625;105030000;3
PL324;3183414;318341406;no;Przeworsk;Przeworsk;14791;90800000;3
PL324;3183414;318341407;no;Sieniawa;Sieniawa;7010;127650000;3
PL324;3183414;318341408;no;Tryńcza;Tryńcza;8324;70060000;3
PL324;3183414;318341409;no;Zarzecze;Zarzecze;7183;49180000;3
PL324;3183462;318346201;no;Przemyśl;Przemyśl;64728;46170000;1
PL325;3183506;318350601;no;Cmolas;Cmolas;8105;133990000;3
PL325;3183506;318350602;no;Kolbuszowa;Kolbuszowa;25062;170840000;3
PL325;3183506;318350603;no;Majdan Królewski;Majdan Królewski;9947;155260000;3
PL325;3183506;318350604;no;Niwiska;Niwiska;6019;94860000;3
PL325;3183506;318350605;no;Raniżów;Raniżów;7200;96660000;3
PL325;3183506;318350606;no;Dzikowiec;Dzikowiec;6513;121560000;3
PL325;3183510;318351001;no;Łańcut;Łańcut;18199;19420000;2
PL325;3183510;318351002;no;Białobrzegi;Białobrzegi;8374;56140000;2
PL325;3183510;318351003;no;Czarna;Czarna;11177;78070000;3
PL325;3183510;318351004;no;Łańcut;Łańcut;21108;106300000;2
PL325;3183510;318351005;no;Markowa;Markowa;6617;68740000;2
PL325;3183510;318351006;no;Rakszawa;Rakszawa;7288;66460000;2
PL325;3183510;318351007;no;Żołynia;Żołynia;6860;56710000;3
PL325;3183515;318351501;no;Iwierzyce;Iwierzyce;7570;65520000;3
PL325;3183515;318351502;no;Ostrów;Ostrów;7095;96190000;3
PL325;3183515;318351503;no;Ropczyce;Ropczyce;26778;139080000;2
PL325;3183515;318351504;no;Sędziszów Małopolski;Sędziszów Małopolski;23250;154040000;2
PL325;3183515;318351505;no;Wielopole Skrzyńskie;Wielopole Skrzyńskie;8473;93480000;3
PL325;3183516;318351601;no;Dynów;Dynów;6220;24550000;3
PL325;3183516;318351602;no;Błażowa;Błażowa;10787;112600000;3
PL325;3183516;318351603;no;Boguchwała;Boguchwała;19104;88960000;2
PL325;3183516;318351604;no;Chmielnik;Chmielnik;6660;52920000;3
PL325;3183516;318351605;no;Dynów;Dynów;7105;119020000;3
PL325;3183516;318351606;no;Głogów Małopolski;Głogów Małopolski;18795;144700000;2
PL325;3183516;318351607;no;Hyżne;Hyżne;6996;51260000;3
PL325;3183516;318351608;no;Kamień;Kamień;7009;73630000;3
PL325;3183516;318351609;no;Krasne;Krasne;10408;39100000;2
PL325;3183516;318351610;no;Lubenia;Lubenia;6525;54910000;2
PL325;3183516;318351611;no;Sokołów Małopolski;Sokołów Małopolski;16951;134200000;3
PL325;3183516;318351612;no;Świlcza;Świlcza;15973;112230000;3
PL325;3183516;318351613;no;Trzebownisko;Trzebownisko;20168;90280000;2
PL325;3183516;318351614;no;Tyczyn;Tyczyn;11158;59020000;2
PL325;3183519;318351901;no;Czudec;Czudec;11749;84700000;3
PL325;3183519;318351902;no;Frysztak;Frysztak;10577;90630000;3
PL325;3183519;318351903;no;Niebylec;Niebylec;10666;104440000;3
PL325;3183519;318351904;no;Strzyżów;Strzyżów;20920;140320000;2
PL325;3183519;318351905;no;Wiśniowa;Wiśniowa;8406;83380000;3
PL325;3183563;318356301;no;Rzeszów;Rzeszów;180031;116360000;1
PL326;3183603;318360301;no;Dębica;Dębica;47231;33830000;2
PL326;3183603;318360302;no;Brzostek;Brzostek;13176;122330000;3
PL326;3183603;318360303;no;Czarna;Czarna;12818;147990000;3
PL326;3183603;318360304;no;Dębica;Dębica;25012;137900000;2
PL326;3183603;318360305;no;Jodłowa;Jodłowa;5453;59920000;3
PL326;3183603;318360306;no;Pilzno;Pilzno;17767;165130000;3
PL326;3183603;318360307;no;Żyraków;Żyraków;13633;110380000;3
PL326;3183608;318360801;no;Leżajsk;Leżajsk;14507;20580000;2
PL326;3183608;318360802;no;Grodzisko Dolne;Grodzisko Dolne;8099;78570000;3
PL326;3183608;318360803;no;Kuryłówka;Kuryłówka;5733;141940000;3
PL326;3183608;318360804;no;Leżajsk;Leżajsk;20051;198890000;3
PL326;3183608;318360805;no;Nowa Sarzyna;Nowa Sarzyna;21840;143730000;3
PL326;3183611;318361101;no;Mielec;Mielec;61479;46890000;2
PL326;3183611;318361102;no;Borowa;Borowa;5629;55310000;3
PL326;3183611;318361103;no;Czermin;Czermin;6986;80210000;3
PL326;3183611;318361104;no;Gawłuszowice;Gawłuszowice;2826;34010000;3
PL326;3183611;318361105;no;Mielec;Mielec;12859;122720000;2
PL326;3183611;318361106;no;Padew Narodowa;Padew Narodowa;5429;71250000;3
PL326;3183611;318361107;no;Przecław;Przecław;11474;134190000;3
PL326;3183611;318361108;no;Radomyśl Wielki;Radomyśl Wielki;14103;159780000;3
PL326;3183611;318361109;no;Tuszów Narodowy;Tuszów Narodowy;7853;89240000;3
PL326;3183611;318361110;no;Wadowice Górne;Wadowice Górne;7541;86900000;3
PL326;3183612;318361201;no;Harasiuki;Harasiuki;6320;168170000;3
PL326;3183612;318361202;no;Jarocin;Jarocin;5461;90790000;3
PL326;3183612;318361203;no;Jeżowe;Jeżowe;10118;123930000;3
PL326;3183612;318361204;no;Krzeszów;Krzeszów;4315;62320000;3
PL326;3183612;318361205;no;Nisko;Nisko;22539;142370000;2
PL326;3183612;318361206;no;Rudnik nad Sanem;Rudnik nad Sanem;10308;78690000;2
PL326;3183612;318361207;no;Ulanów;Ulanów;8660;119370000;3
PL326;3183618;318361801;no;Stalowa Wola;Stalowa Wola;64756;82520000;1
PL326;3183618;318361802;no;Bojanów;Bojanów;7454;179330000;3
PL326;3183618;318361803;no;Pysznica;Pysznica;10248;146690000;3
PL326;3183618;318361804;no;Radomyśl nad Sanem;Radomyśl nad Sanem;7433;133900000;3
PL326;3183618;318361805;no;Zaklików;Zaklików;8746;202130000;3
PL326;3183618;318361806;no;Zaleszany;Zaleszany;10865;87170000;3
PL326;3183620;318362001;no;Baranów Sandomierski;Baranów Sandomierski;12169;121550000;3
PL326;3183620;318362002;no;Gorzyce;Gorzyce;13618;68900000;3
PL326;3183620;318362003;no;Grębów;Grębów;9810;187200000;3
PL326;3183620;318362004;no;Nowa Dęba;Nowa Dęba;18683;143410000;3
PL326;3183664;318366401;no;Tarnobrzeg;Tarnobrzeg;48636;85400000;2
PL343;3203702;320370201;no;Choroszcz;Choroszcz;14127;163790000;3
PL343;3203702;320370202;no;Czarna Białostocka;Czarna Białostocka;11842;206360000;2
PL343;3203702;320370203;no;Dobrzyniewo Duże;Dobrzyniewo Duże;8565;161130000;3
PL343;3203702;320370204;no;Gródek;Gródek;5680;429700000;3
PL343;3203702;320370205;no;Juchnowiec Kościelny;Juchnowiec Kościelny;14859;171770000;3
PL343;3203702;320370206;no;Łapy;Łapy;22720;127650000;2
PL343;3203702;320370207;no;Michałowo;Michałowo;7194;410020000;3
PL343;3203702;320370208;no;Poświętne;Poświętne;3693;114580000;3
PL343;3203702;320370209;no;Supraśl;Supraśl;13923;188560000;3
PL343;3203702;320370210;no;Suraż;Suraż;2075;76610000;3
PL343;3203702;320370211;no;Turośń Kościelna;Turośń Kościelna;5832;139900000;3
PL343;3203702;320370212;no;Tykocin;Tykocin;6477;207370000;3
PL343;3203702;320370213;no;Wasilków;Wasilków;14699;127120000;3
PL343;3203702;320370214;no;Zabłudów;Zabłudów;9112;339740000;3
PL343;3203702;320370215;no;Zawady;Zawady;2903;112140000;3
PL343;3203711;320371101;no;Dąbrowa Białostocka;Dąbrowa Białostocka;12515;263840000;3
PL343;3203711;320371102;no;Janów;Janów;4419;207810000;3
PL343;3203711;320371103;no;Korycin;Korycin;3456;117350000;3
PL343;3203711;320371104;no;Krynki;Krynki;3317;166040000;3
PL343;3203711;320371105;no;Kuźnica;Kuźnica;4291;133360000;3
PL343;3203711;320371106;no;Nowy Dwór;Nowy Dwór;2847;121140000;3
PL343;3203711;320371107;no;Sidra;Sidra;3705;174090000;3
PL343;3203711;320371108;no;Sokółka;Sokółka;26589;313560000;3
PL343;3203711;320371109;no;Suchowola;Suchowola;7282;255700000;3
PL343;3203711;320371110;no;Szudziałowo;Szudziałowo;3257;301610000;3
PL343;3203761;320376101;no;Białystok;Białystok;294298;102130000;1
PL344;3203803;320380301;no;Bielsk Podlaski;Bielsk Podlaski;26611;27010000;2
PL344;3203803;320380302;no;Brańsk;Brańsk;3885;32430000;3
PL344;3203803;320380303;no;Bielsk Podlaski;Bielsk Podlaski;7151;429940000;3
PL344;3203803;320380304;no;Boćki;Boćki;4747;231890000;3
PL344;3203803;320380305;no;Brańsk;Brańsk;6284;227430000;3
PL344;3203803;320380306;no;Orla;Orla;3055;159900000;3
PL344;3203803;320380307;no;Rudka;Rudka;2026;70290000;3
PL344;3203803;320380308;no;Wyszki;Wyszki;4736;206200000;3
PL344;3203805;320380501;no;Hajnówka;Hajnówka;22091;21290000;2
PL344;3203805;320380502;no;Białowieża;Białowieża;2297;203140000;3
PL344;3203805;320380503;no;Czeremcha;Czeremcha;3501;96820000;3
PL344;3203805;320380504;no;Czyże;Czyże;2354;134530000;3
PL344;3203805;320380505;no;Dubicze Cerkiewne;Dubicze Cerkiewne;1743;151440000;3
PL344;3203805;320380506;no;Hajnówka;Hajnówka;4037;292930000;3
PL344;3203805;320380507;no;Kleszczele;Kleszczele;2781;142890000;3
PL344;3203805;320380508;no;Narew;Narew;3905;241510000;3
PL344;3203805;320380509;no;Narewka;Narewka;3875;338980000;3
PL344;3203806;320380601;no;Kolno;Kolno;10660;25070000;2
PL344;3203806;320380602;no;Grabowo;Grabowo;3658;128590000;3
PL344;3203806;320380603;no;Kolno;Kolno;8884;282280000;3
PL344;3203806;320380604;no;Mały Płock;Mały Płock;5051;139820000;3
PL344;3203806;320380605;no;Stawiski;Stawiski;6540;165550000;3
PL344;3203806;320380606;no;Turośl;Turośl;5197;198790000;3
PL344;3203807;320380701;no;Jedwabne;Jedwabne;5596;159210000;3
PL344;3203807;320380702;no;Łomża;Łomża;10724;206950000;3
PL344;3203807;320380703;no;Miastkowo;Miastkowo;4350;114850000;3
PL344;3203807;320380704;no;Nowogród;Nowogród;4170;101210000;3
PL344;3203807;320380705;no;Piątnica;Piątnica;10787;219060000;3
PL344;3203807;320380706;no;Przytuły;Przytuły;2194;71150000;3
PL344;3203807;320380707;no;Śniadowo;Śniadowo;5592;162980000;3
PL344;3203807;320380708;no;Wizna;Wizna;4344;133380000;3
PL344;3203807;320380709;no;Zbójna;Zbójna;4424;185800000;3
PL344;3203810;320381001;no;Siemiatycze;Siemiatycze;14946;36250000;2
PL344;3203810;320381002;no;Drohiczyn;Drohiczyn;6782;207960000;3
PL344;3203810;320381003;no;Dziadkowice;Dziadkowice;3003;116110000;3
PL344;3203810;320381004;no;Grodzisk;Grodzisk;4607;203050000;3
PL344;3203810;320381005;no;Mielnik;Mielnik;2586;196390000;3
PL344;3203810;320381006;no;Milejczyce;Milejczyce;2083;151450000;3
PL344;3203810;320381007;no;Nurzec-Stacja;Nurzec-Stacja;4323;214900000;3
PL344;3203810;320381008;no;Perlejewo;Perlejewo;3075;106540000;3
PL344;3203810;320381009;no;Siemiatycze;Siemiatycze;6386;226810000;3
PL344;3203813;320381301;no;Wysokie Mazowieckie;Wysokie Mazowieckie;9516;15240000;2
PL344;3203813;320381302;no;Ciechanowiec;Ciechanowiec;9195;201180000;3
PL344;3203813;320381303;no;Czyżew;Czyżew;6600;130400000;3
PL344;3203813;320381304;no;Klukowo;Klukowo;4595;123850000;3
PL344;3203813;320381305;no;Kobylin-Borzymy;Kobylin-Borzymy;3475;119420000;3
PL344;3203813;320381306;no;Kulesze Kościelne;Kulesze Kościelne;3283;115320000;3
PL344;3203813;320381307;no;Nowe Piekuty;Nowe Piekuty;4119;109700000;3
PL344;3203813;320381308;no;Sokoły;Sokoły;5956;155600000;3
PL344;3203813;320381309;no;Szepietowo;Szepietowo;7372;151720000;3
PL344;3203813;320381310;no;Wysokie Mazowieckie;Wysokie Mazowieckie;5360;166480000;3
PL344;3203814;320381401;no;Zambrów;Zambrów;22753;19020000;2
PL344;3203814;320381402;no;Kołaki Kościelne;Kołaki Kościelne;2436;73650000;3
PL344;3203814;320381403;no;Rutki;Rutki;5946;199990000;3
PL344;3203814;320381404;no;Szumowo;Szumowo;5001;141060000;3
PL344;3203814;320381405;no;Zambrów;Zambrów;8960;299400000;3
PL344;3203862;320386201;no;Łomża;Łomża;63070;32670000;1
PL345;3203901;320390101;no;Augustów;Augustów;30825;80900000;2
PL345;3203901;320390102;no;Augustów;Augustów;6882;266610000;3
PL345;3203901;320390103;no;Bargłów Kościelny;Bargłów Kościelny;5788;187810000;3
PL345;3203901;320390104;no;Lipsk;Lipsk;5553;184210000;3
PL345;3203901;320390105;no;Nowinka;Nowinka;2956;204080000;3
PL345;3203901;320390106;no;Płaska;Płaska;2602;372670000;3
PL345;3203901;320390107;no;Sztabin;Sztabin;5370;363110000;3
PL345;3203904;320390401;no;Grajewo;Grajewo;22455;18930000;2
PL345;3203904;320390402;no;Grajewo;Grajewo;6041;308230000;3
PL345;3203904;320390403;no;Radziłów;Radziłów;5024;199540000;3
PL345;3203904;320390404;no;Rajgród;Rajgród;5487;207260000;3
PL345;3203904;320390405;no;Szczuczyn;Szczuczyn;6485;115600000;3
PL345;3203904;320390406;no;Wąsosz;Wąsosz;3954;118060000;3
PL345;3203908;320390801;no;Goniądz;Goniądz;5206;376580000;3
PL345;3203908;320390802;no;Jasionówka;Jasionówka;2989;96780000;3
PL345;3203908;320390803;no;Jaświły;Jaświły;5423;175490000;3
PL345;3203908;320390804;no;Knyszyn;Knyszyn;4945;127210000;3
PL345;3203908;320390805;no;Krypno;Krypno;4110;112310000;3
PL345;3203908;320390806;no;Mońki;Mońki;15488;161550000;3
PL345;3203908;320390807;no;Trzcianne;Trzcianne;4584;331870000;3
PL345;3203909;320390901;no;Sejny;Sejny;5698;4490000;2
PL345;3203909;320390902;no;Giby;Giby;2906;323200000;3
PL345;3203909;320390903;no;Krasnopol;Krasnopol;3973;171490000;3
PL345;3203909;320390904;no;Puńsk;Puńsk;4323;138590000;3
PL345;3203909;320390905;no;Sejny;Sejny;4139;217400000;3
PL345;3203912;320391201;no;Bakałarzewo;Bakałarzewo;3087;122560000;3
PL345;3203912;320391202;no;Filipów;Filipów;4582;150810000;3
PL345;3203912;320391203;no;Jeleniewo;Jeleniewo;3176;131370000;3
PL345;3203912;320391204;no;Przerośl;Przerośl;3056;123620000;3
PL345;3203912;320391205;no;Raczki;Raczki;6113;142240000;3
PL345;3203912;320391206;no;Rutka-Tartak;Rutka-Tartak;2464;103460000;3
PL345;3203912;320391207;no;Suwałki;Suwałki;7277;264610000;3
PL345;3203912;320391208;no;Szypliszki;Szypliszki;3978;156430000;3
PL345;3203912;320391209;no;Wiżajny;Wiżajny;2478;111900000;3
PL345;3203963;320396301;no;Suwałki;Suwałki;69210;65510000;1
PL331;3265204;326520401;no;Bieliny;Bieliny;10135;88220000;3
PL331;3265204;326520402;no;Bodzentyn;Bodzentyn;11789;159750000;3
PL331;3265204;326520403;no;Chęciny;Chęciny;15082;127390000;3
PL331;3265204;326520404;no;Chmielnik;Chmielnik;11601;142190000;3
PL331;3265204;326520405;no;Daleszyce;Daleszyce;15516;222390000;3
PL331;3265204;326520406;no;Górno;Górno;13605;83160000;3
PL331;3265204;326520407;no;Łagów;Łagów;7000;113230000;3
PL331;3265204;326520408;no;Łopuszno;Łopuszno;9059;177000000;3
PL331;3265204;326520409;no;Masłów;Masłów;10381;85550000;2
PL331;3265204;326520410;no;Miedziana Góra;Miedziana Góra;10782;71140000;3
PL331;3265204;326520411;no;Mniów;Mniów;9399;95280000;3
PL331;3265204;326520412;no;Morawica;Morawica;14910;140380000;3
PL331;3265204;326520413;no;Nowa Słupia;Nowa Słupia;9748;85760000;3
PL331;3265204;326520414;no;Piekoszów;Piekoszów;15966;102970000;3
PL331;3265204;326520415;no;Pierzchnica;Pierzchnica;4812;104700000;3
PL331;3265204;326520416;no;Raków;Raków;5830;190620000;3
PL331;3265204;326520417;no;Sitkówka-Nowiny;Sitkówka-Nowiny;7492;45610000;2
PL331;3265204;326520418;no;Strawczyn;Strawczyn;10254;85860000;3
PL331;3265204;326520419;no;Zagnańsk;Zagnańsk;12900;124870000;2
PL331;3265205;326520501;no;Fałków;Fałków;4739;132370000;3
PL331;3265205;326520502;no;Gowarczów;Gowarczów;4751;100960000;3
PL331;3265205;326520503;no;Końskie;Końskie;36923;250140000;2
PL331;3265205;326520504;no;Radoszyce;Radoszyce;9229;146640000;3
PL331;3265205;326520505;no;Ruda Maleniecka;Ruda Maleniecka;3289;110050000;3
PL331;3265205;326520506;no;Słupia (Konecka);Słupia (Konecka);3497;105800000;3
PL331;3265205;326520507;no;Smyków;Smyków;3763;62090000;3
PL331;3265205;326520508;no;Stąporków;Stąporków;18066;231670000;3
PL331;3265207;326520701;no;Ostrowiec Świętokrzyski;Ostrowiec Świętokrzyski;73300;46430000;1
PL331;3265207;326520702;no;Bałtów;Bałtów;3788;105070000;3
PL331;3265207;326520703;no;Bodzechów;Bodzechów;13689;122190000;2
PL331;3265207;326520704;no;Ćmielów;Ćmielów;7798;117910000;3
PL331;3265207;326520705;no;Kunów;Kunów;10151;113560000;3
PL331;3265207;326520706;no;Waśniów;Waśniów;7107;111620000;3
PL331;3265210;326521001;no;Skarżysko-Kamienna;Skarżysko-Kamienna;48304;64390000;2
PL331;3265210;326521002;no;Bliżyn;Bliżyn;8504;141200000;3
PL331;3265210;326521003;no;Łączna;Łączna;5317;61650000;3
PL331;3265210;326521004;no;Skarżysko Kościelne;Skarżysko Kościelne;6254;53240000;3
PL331;3265210;326521005;no;Suchedniów;Suchedniów;10706;74950000;2
PL331;3265211;326521101;no;Starachowice;Starachowice;52088;31820000;2
PL331;3265211;326521102;no;Brody;Brody;11140;161270000;3
PL331;3265211;326521103;no;Mirzec;Mirzec;8442;111110000;3
PL331;3265211;326521104;no;Pawłów;Pawłów;15345;137370000;3
PL331;3265211;326521105;no;Wąchock;Wąchock;7202;81840000;2
PL331;3265261;326526101;no;Kielce;Kielce;201815;109650000;1
PL332;3265301;326530101;no;Busko-Zdrój;Busko-Zdrój;32951;235500000;3
PL332;3265301;326530102;no;Gnojno;Gnojno;4596;96310000;3
PL332;3265301;326530103;no;Nowy Korczyn;Nowy Korczyn;6350;116670000;3
PL332;3265301;326530104;no;Pacanów;Pacanów;7795;124580000;3
PL332;3265301;326530105;no;Solec-Zdrój;Solec-Zdrój;5119;85040000;3
PL332;3265301;326530106;no;Stopnica;Stopnica;7887;125960000;3
PL332;3265301;326530107;no;Tuczępy;Tuczępy;3827;83620000;3
PL332;3265301;326530108;no;Wiślica;Wiślica;5764;100320000;3
PL332;3265302;326530201;no;Imielno;Imielno;4484;101010000;3
PL332;3265302;326530202;no;Jędrzejów;Jędrzejów;29036;226620000;3
PL332;3265302;326530203;no;Małogoszcz;Małogoszcz;11829;146050000;3
PL332;3265302;326530204;no;Nagłowice;Nagłowice;5209;117290000;3
PL332;3265302;326530205;no;Oksa;Oksa;4742;90720000;3
PL332;3265302;326530206;no;Sędziszów;Sędziszów;12965;145650000;3
PL332;3265302;326530207;no;Słupia (Jędrzejowska);Słupia (Jędrzejowska);4398;108420000;3
PL332;3265302;326530208;no;Sobków;Sobków;8449;144310000;3
PL332;3265302;326530209;no;Wodzisław;Wodzisław;7440;176890000;3
PL332;3265303;326530301;no;Bejsce;Bejsce;4315;57480000;3
PL332;3265303;326530302;no;Czarnocin;Czarnocin;4027;70320000;3
PL332;3265303;326530303;no;Kazimierza Wielka;Kazimierza Wielka;16877;139860000;3
PL332;3265303;326530304;no;Opatowiec;Opatowiec;3486;68580000;3
PL332;3265303;326530305;no;Skalbmierz;Skalbmierz;6835;85940000;3
PL332;3265306;326530601;no;Baćkowice;Baćkowice;5091;96130000;3
PL332;3265306;326530602;no;Iwaniska;Iwaniska;6970;104890000;3
PL332;3265306;326530603;no;Lipnik;Lipnik;5662;81450000;3
PL332;3265306;326530604;no;Opatów;Opatów;12423;113520000;2
PL332;3265306;326530605;no;Ożarów;Ożarów;11233;183290000;3
PL332;3265306;326530606;no;Sadowie;Sadowie;4168;81810000;3
PL332;3265306;326530607;no;Tarłów;Tarłów;5536;163350000;3
PL332;3265306;326530608;no;Wojciechowice;Wojciechowice;4330;86460000;3
PL332;3265308;326530801;no;Działoszyce;Działoszyce;5335;105760000;3
PL332;3265308;326530802;no;Kije;Kije;4509;100170000;3
PL332;3265308;326530803;no;Michałów;Michałów;4801;112090000;3
PL332;3265308;326530804;no;Pińczów;Pińczów;21744;212820000;3
PL332;3265308;326530805;no;Złota;Złota;4737;82010000;3
PL332;3265309;326530901;no;Sandomierz;Sandomierz;24801;28690000;2
PL332;3265309;326530902;no;Dwikozy;Dwikozy;9086;84580000;3
PL332;3265309;326530903;no;Klimontów;Klimontów;8541;99780000;3
PL332;3265309;326530904;no;Koprzywnica;Koprzywnica;6978;69330000;3
PL332;3265309;326530905;no;Łoniów;Łoniów;7524;86850000;3
PL332;3265309;326530906;no;Obrazów;Obrazów;6680;71560000;3
PL332;3265309;326530907;no;Samborzec;Samborzec;8762;85240000;3
PL332;3265309;326530908;no;Wilczyce;Wilczyce;3836;69560000;3
PL332;3265309;326530909;no;Zawichost;Zawichost;4683;80300000;3
PL332;3265312;326531201;no;Bogoria;Bogoria;7988;122890000;3
PL332;3265312;326531202;no;Łubnice;Łubnice;4332;84140000;3
PL332;3265312;326531203;no;Oleśnica;Oleśnica;3949;53380000;3
PL332;3265312;326531204;no;Osiek;Osiek;7863;129300000;3
PL332;3265312;326531205;no;Połaniec;Połaniec;12046;75010000;2
PL332;3265312;326531206;no;Rytwiany;Rytwiany;6433;124660000;3
PL332;3265312;326531207;no;Staszów;Staszów;26692;227520000;3
PL332;3265312;326531208;no;Szydłów;Szydłów;4823;107900000;3
PL332;3265313;326531301;no;Kluczewsko;Kluczewsko;5266;136870000;3
PL332;3265313;326531302;no;Krasocin;Krasocin;10824;192790000;3
PL332;3265313;326531303;no;Moskorzew;Moskorzew;2790;72890000;3
PL332;3265313;326531304;no;Radków;Radków;2561;88100000;3
PL332;3265313;326531305;no;Secemin;Secemin;4981;162600000;3
PL332;3265313;326531306;no;Włoszczowa;Włoszczowa;20289;254610000;3
PL431;4081301;408130101;no;Kostrzyn nad Odrą;Kostrzyn nad Odrą;18111;46140000;2
PL431;4081301;408130102;no;Bogdaniec;Bogdaniec;7084;111730000;3
PL431;4081301;408130103;no;Deszczno;Deszczno;8622;168310000;3
PL431;4081301;408130104;no;Kłodawa;Kłodawa;7651;234720000;3
PL431;4081301;408130105;no;Lubiszyn;Lubiszyn;6917;205260000;3
PL431;4081301;408130106;no;Santok;Santok;7945;169390000;3
PL431;4081301;408130107;no;Witnica;Witnica;13066;278680000;3
PL431;4081303;408130301;no;Bledzew;Bledzew;4591;247480000;3
PL431;4081303;408130302;no;Międzyrzecz;Międzyrzecz;25205;315320000;3
PL431;4081303;408130303;no;Przytoczna;Przytoczna;5644;184820000;3
PL431;4081303;408130304;no;Pszczew;Pszczew;4260;177670000;3
PL431;4081303;408130305;no;Skwierzyna;Skwierzyna;12621;284810000;3
PL431;4081303;408130306;no;Trzciel;Trzciel;6525;177510000;3
PL431;4081305;408130501;no;Cybinka;Cybinka;6768;279670000;3
PL431;4081305;408130502;no;Górzyca;Górzyca;4261;145420000;3
PL431;4081305;408130503;no;Ośno Lubuskie;Ośno Lubuskie;6529;197640000;3
PL431;4081305;408130504;no;Rzepin;Rzepin;9975;190990000;3
PL431;4081305;408130505;no;Słubice;Słubice;19965;185570000;2
PL431;4081306;408130601;no;Dobiegniew;Dobiegniew;6873;351270000;3
PL431;4081306;408130602;no;Drezdenko;Drezdenko;17619;399910000;3
PL431;4081306;408130603;no;Stare Kurowo;Stare Kurowo;4215;77570000;3
PL431;4081306;408130604;no;Strzelce Krajeńskie;Strzelce Krajeńskie;17542;318980000;3
PL431;4081306;408130605;no;Zwierzyn;Zwierzyn;4437;100130000;3
PL431;4081307;408130701;no;Krzeszyce;Krzeszyce;4703;194190000;3
PL431;4081307;408130702;no;Lubniewice;Lubniewice;3134;129690000;3
PL431;4081307;408130703;no;Słońsk;Słońsk;4817;158640000;3
PL431;4081307;408130704;no;Sulęcin;Sulęcin;16307;320080000;3
PL431;4081307;408130705;no;Torzym;Torzym;6963;375200000;3
PL431;4081361;408136101;no;Gorzów Wielkopolski;Gorzów Wielkopolski;124554;85720000;1
PL432;4081402;408140201;no;Gubin;Gubin;17036;20680000;2
PL432;4081402;408140202;no;Bobrowice;Bobrowice;3235;184930000;3
PL432;4081402;408140203;no;Bytnica;Bytnica;2622;208730000;3
PL432;4081402;408140204;no;Dąbie;Dąbie;5069;170910000;3
PL432;4081402;408140205;no;Gubin;Gubin;7411;379600000;3
PL432;4081402;408140206;no;Krosno Odrzańskie;Krosno Odrzańskie;18604;212400000;3
PL432;4081402;408140207;no;Maszewo;Maszewo;2948;214000000;3
PL432;4081404;408140401;no;Nowa Sól;Nowa Sól;40240;21800000;2
PL432;4081404;408140402;no;Bytom Odrzański;Bytom Odrzański;5511;52380000;3
PL432;4081404;408140403;no;Kolsko;Kolsko;3288;80700000;3
PL432;4081404;408140404;no;Kożuchów;Kożuchów;16435;179180000;3
PL432;4081404;408140405;no;Nowa Sól;Nowa Sól;6730;175960000;3
PL432;4081404;408140406;no;Nowe Miasteczko;Nowe Miasteczko;5581;76860000;3
PL432;4081404;408140407;no;Otyń;Otyń;6663;91690000;2
PL432;4081404;408140408;no;Siedlisko;Siedlisko;3614;92160000;3
PL432;4081408;408140801;no;Lubrza;Lubrza;3538;122250000;3
PL432;4081408;408140802;no;Łagów;Łagów;5233;199140000;3
PL432;4081408;408140803;no;Skąpe;Skąpe;5195;181360000;3
PL432;4081408;408140804;no;Szczaniec;Szczaniec;3920;113330000;3
